agent_id,agent_name,message_id,clarity_score,specificity_score,actionability_score,distinctiveness_score,overall_score,strengths,weaknesses,created_at
equities-agent,Equities Agent,0620ab24-ede4-4f33-b3c4-3e94ab24a3cc,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-05T05:03:25.485Z
fx-agent,FX Agent,1f48af69-0055-45ba-a2c7-63022467f4a3,7.199999999999999,7.4,6.800000000000001,5.6000000000000005,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-05T06:01:31.243Z
macro-agent,Macro Agent,c31d7017-18f5-4d6c-8ee3-b738c940b93b,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-05T07:02:00.337Z
macro-agent,Macro Agent,77424fc4-73b1-4b32-8a30-d657edd17f84,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-05T09:02:45.468Z
fx-agent,FX Agent,2a018c4e-d8fb-421a-86b6-e169756dd841,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-05T09:02:45.826Z
equities-agent,Equities Agent,f0ebcc8e-3ec8-4e16-abbd-bd78d9b8c1c4,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-05T09:02:46.172Z
fx-agent,FX Agent,450e04dd-71fa-4bf6-be22-d4a7c0cee10d,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-05T10:01:48.047Z
macro-agent,Macro Agent,44ce6bb2-c9d2-4e95-afcb-814ac38dfbef,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-05T11:02:24.491Z
fx-agent,FX Agent,c2be8bd7-62f3-41e8-8885-d01de17cb976,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-05T11:02:28.887Z
fx-agent,FX Agent,70edafbb-c20f-48bc-9236-e56665da166b,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-05T14:02:28.365Z
fx-agent,FX Agent,52a627df-b961-4aaa-9756-746126457ec9,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-06T00:02:33.150Z
equities-agent,Equities Agent,ff69c5e7-9983-4ac6-9316-1d176d2ae1eb,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-06T00:02:33.198Z
equities-agent,Equities Agent,6040989f-4d8b-4c69-966b-e560b5e03b1a,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-06T01:00:58.977Z
macro-agent,Macro Agent,30a88b58-0f0e-4685-937d-b09a966af599,7.199999999999999,7.4,6.800000000000001,5.6000000000000005,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-06T02:02:02.724Z
rates-agent,Rates Agent,86b2e208-fe4e-4ac2-ab35-ae77ddb3499b,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-06T02:02:02.771Z
fx-agent,FX Agent,80d08c17-6165-43f1-9173-53ccbc77c7df,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-06T02:02:02.820Z
equities-agent,Equities Agent,4a352e47-79be-416a-be84-abd95ae48c7d,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-06T02:02:02.866Z
fx-agent,FX Agent,d938e4ca-ea42-40f1-bbd6-f9daa556b49d,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-06T08:01:56.244Z
fx-agent,FX Agent,5fb790c5-11da-4490-a490-1bd9d22695b8,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-06T16:04:19.569Z
equities-agent,Equities Agent,9cf78a7c-6d27-4853-9a1b-c57342e497c3,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-06T16:04:19.927Z
macro-agent,Macro Agent,b8a8470e-cba4-4a2c-bd2d-4c99045d6b3e,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-06T18:03:15.103Z
fx-agent,FX Agent,0c65382a-bf53-467e-a9ef-1fece1ac1527,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-06T19:02:09.929Z
macro-agent,Macro Agent,50a794af-900b-4409-9a07-c5c495278640,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-06T20:02:59.360Z
equities-agent,Equities Agent,7ac6cfe7-f6f7-46e8-b77a-ff107c249a6d,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-06T20:03:05.137Z
risk-sentiment-agent,Risk/Sentiment Agent,0cebb161-3fd9-445c-851a-0c8610ffe1de,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-06T20:03:11.022Z
fx-agent,FX Agent,f711082b-5055-4d26-8d04-af337ec6b441,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-06T22:03:12.032Z
macro-agent,Macro Agent,1ea7ef85-1056-4c4b-9500-ed4ff0e72a4d,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-07T00:03:58.000Z
macro-agent,Macro Agent,2581a1b9-71a3-4b40-8377-81f7370af86c,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-07T02:02:35.576Z
macro-agent,Macro Agent,c9fd3538-570a-4157-9b55-10fb3540a0a3,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-07T03:02:40.776Z
equities-agent,Equities Agent,af8c760d-5fe9-4375-a1e9-493badd26c71,7.199999999999999,7.4,6.800000000000001,5.6000000000000005,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-07T03:02:46.133Z
macro-agent,Macro Agent,ce8441e4-0164-4b8a-8269-68fd6913c9d2,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-07T04:03:09.083Z
fx-agent,FX Agent,d63730f0-c879-4c72-a434-4930001836b9,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-07T04:03:09.445Z
fx-agent,FX Agent,5562faf4-420b-4cda-830c-8c101b0425d0,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-07T06:02:16.675Z
macro-agent,Macro Agent,8ec917d3-ca5b-455f-bba7-2adb3c6b5b67,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-07T22:01:15.803Z
fx-agent,FX Agent,e8762bda-0b8f-43e6-abc7-6276d899c856,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-07T23:01:39.870Z
equities-agent,Equities Agent,affc48ef-2905-4513-a28c-76be99a83eed,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-07T23:01:44.359Z
equities-agent,Equities Agent,3266ce07-4d20-4238-a989-3833867398d5,7.199999999999999,7.4,6.800000000000001,5.6000000000000005,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-08T03:01:20.981Z
risk-sentiment-agent,Risk/Sentiment Agent,9875314e-ae45-4738-b33f-d3f4a67580db,7.199999999999999,7.4,6.800000000000001,5.6000000000000005,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-08T10:03:06.103Z
fx-agent,FX Agent,e08629cf-3ad9-4af9-9329-0ae56053cf10,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-08T11:01:31.852Z
equities-agent,Equities Agent,dd0ae8cc-1a19-49bc-b922-24a0c6a7d0ba,7.199999999999999,7.4,6.800000000000001,5.6000000000000005,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-08T11:01:33.812Z
commodities-agent,Commodities Agent,97b34605-b225-4f45-92e9-aef64f134312,7.199999999999999,7.4,6.800000000000001,5.6000000000000005,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-08T11:01:34.220Z
macro-agent,Macro Agent,a862bcc5-404f-49a8-8bf2-9027ddd02aec,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-08T12:02:10.469Z
fx-agent,FX Agent,6a66cb2d-33c8-4a9d-bbc1-0c3ca7d552ef,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-08T12:02:15.496Z
equities-agent,Equities Agent,8f38e1aa-b65b-46e2-8abf-e7665123690c,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-08T12:02:20.088Z
macro-agent,Macro Agent,b6ec3c5d-a114-4c73-b83f-0dfe2d3a40a7,7.199999999999999,7.4,6.800000000000001,5.6000000000000005,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-08T13:01:30.963Z
fx-agent,FX Agent,2a29774d-fb1c-4fd4-8abf-b9dd73cfe903,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-08T15:02:09.596Z
equities-agent,Equities Agent,e03fc87a-d521-4213-9158-c724421e0cb1,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-08T15:02:10.007Z
commodities-agent,Commodities Agent,f3ecec84-64bd-46cd-baa4-0703934c5830,7.199999999999999,7.4,6.800000000000001,5.6000000000000005,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-08T15:02:10.416Z
fx-agent,FX Agent,8cce638b-7f7b-40a9-ba17-0ae821f8b66d,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-08T16:02:07.743Z
equities-agent,Equities Agent,3b66d5e5-bf9a-4408-b56f-54a1b906510a,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-08T21:01:39.419Z
macro-agent,Macro Agent,3eb571e6-4f0c-4750-b080-c82c1133e53a,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-08T22:01:37.542Z
fx-agent,FX Agent,dcdaafec-bc79-4fdc-86c5-f65c63f9fc22,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-08T22:01:41.869Z
equities-agent,Equities Agent,64abdf74-ce3f-4c04-aece-90a319c68541,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-08T22:01:46.365Z
fx-agent,FX Agent,2a08b6b5-47a5-4e5b-97f4-98e8cb0b67aa,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-08T23:01:08.162Z
equities-agent,Equities Agent,1fb5ca77-33a2-4d59-bce9-43a0f00bbfce,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-08T23:01:12.990Z
fx-agent,FX Agent,96da628b-de99-4781-9e20-5f74640ea169,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-09T00:02:36.685Z
macro-agent,Macro Agent,f6837864-29a8-4a94-82ab-aa1f0d2ff1c9,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-09T01:02:06.649Z
fx-agent,FX Agent,faaeaab8-9b82-4131-8ae0-58e663388310,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-09T01:02:07.796Z
equities-agent,Equities Agent,d20ca2dc-9924-471d-9f4e-cb4a9cd156ae,7.199999999999999,7.4,6.800000000000001,5.6000000000000005,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-09T01:02:07.842Z
macro-agent,Macro Agent,c8ca7ce4-912b-48e9-b211-81d08e368c8d,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-09T04:01:49.641Z
equities-agent,Equities Agent,cb1d1a8a-b440-47ec-8d45-bb2e6ae4ae1d,7.199999999999999,7.4,6.800000000000001,5.6000000000000005,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-09T04:01:55.713Z
macro-agent,Macro Agent,56c0dace-34f6-4322-99dd-7c2909313f25,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-09T05:01:44.448Z
fx-agent,FX Agent,1ef050f2-4068-4c1d-8fc6-bcd42a506806,7.199999999999999,7.4,6.800000000000001,5.6000000000000005,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-09T05:01:46.159Z
macro-agent,Macro Agent,04c8260f-910e-47c6-8744-0a6ab9280c4d,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-09T08:02:00.250Z
macro-agent,Macro Agent,02b232b2-4d43-4a2b-865e-6cf58e7f67a8,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-09T12:01:48.407Z
macro-agent,Macro Agent,911d8dd4-904e-4480-ae1c-340b352c1aa1,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-09T14:01:32.732Z
fx-agent,FX Agent,4cd9a952-3aab-4753-9ddd-3030dd74ed8d,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-09T14:01:40.115Z
equities-agent,Equities Agent,3173563a-e558-4df7-b3f7-f96ee8dcb6aa,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-09T15:01:30.517Z
equities-agent,Equities Agent,6c2aee1b-0569-4b70-9517-54c03dabe3b7,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-09T16:02:19.273Z
equities-agent,Equities Agent,985363f0-ccfd-40f9-b43c-bb9ecd465887,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-09T17:01:21.970Z
macro-agent,Macro Agent,3d166590-ceb9-4d2d-98d1-b7cadcac65aa,7.199999999999999,7.4,6.800000000000001,5.6000000000000005,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-09T18:01:34.144Z
equities-agent,Equities Agent,1e1b7862-fc15-4dfa-bbeb-c665d538db43,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-09T18:01:39.308Z
commodities-agent,Commodities Agent,c8c4a1aa-b6f5-42fe-a117-59cab534d438,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-09T19:01:11.322Z
fx-agent,FX Agent,b2ea297a-8da9-4ec0-9216-8d579aaf214e,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-09T20:01:29.685Z
fx-agent,FX Agent,984a8ec7-020b-47cd-b669-cc1e8dd862f5,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-09T22:01:54.439Z
risk-sentiment-agent,Risk/Sentiment Agent,46284f63-ae42-45d6-ba9c-c64ce9655a81,7.199999999999999,7.4,6.800000000000001,5.6000000000000005,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-09T22:01:54.798Z
fx-agent,FX Agent,d6cb4638-8184-4496-aadc-03ac09668f71,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-09T23:01:13.527Z
macro-agent,Macro Agent,9c9252af-eb0a-4e76-bf82-8b44f29ce019,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-10T00:01:24.456Z
fx-agent,FX Agent,70c344af-d8bc-4321-b00d-26b015a3aeb0,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-10T00:01:27.972Z
fx-agent,FX Agent,2d83b7d1-bc9e-4ce5-bd17-6e5ee167e727,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-10T01:02:02.744Z
fx-agent,FX Agent,220959ec-8d36-437e-adb7-f21086fd04bb,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-10T03:01:08.945Z
fx-agent,FX Agent,2ac38bba-2ef0-4faa-b68b-154dc7c5b230,7.199999999999999,7.4,6.800000000000001,5.6000000000000005,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-10T04:01:36.434Z
equities-agent,Equities Agent,f5c11313-c064-4e7d-8858-42b719ddebe5,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-10T04:01:42.220Z
fx-agent,FX Agent,f1b2f3c9-e4eb-4aa4-b5f6-0819b3b8adfa,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-10T19:01:10.930Z
macro-agent,Macro Agent,5609944b-5f9d-4726-808b-17e0ec3447c1,7.199999999999999,7.4,6.800000000000001,5.6000000000000005,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-10T20:01:41.914Z
fx-agent,FX Agent,9213ae19-1649-4520-8256-521b61a6a09c,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-10T20:01:46.239Z
fx-agent,FX Agent,65c99bad-0817-416e-b69a-7c81c5455a81,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-10T21:01:32.135Z
equities-agent,Equities Agent,bf552d98-5924-45aa-a770-44b9fbcb14bb,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-11T11:01:21.024Z
fx-agent,FX Agent,b1ec3886-6607-4721-b17f-b6be27e9f096,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-11T17:01:48.239Z
equities-agent,Equities Agent,19ac65eb-4e01-4264-830c-ebcef33a8524,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-11T17:01:49.440Z
fx-agent,FX Agent,e1d40701-4be9-48dd-a711-75fbea72bbd4,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-11T23:01:53.543Z
equities-agent,Equities Agent,a8d31917-52b3-4226-8d44-dd0469e455d9,7.199999999999999,7.4,6.800000000000001,5.6000000000000005,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-11T23:01:54.471Z
macro-agent,Macro Agent,24dfafac-5458-4ffe-9f18-07ae392d741f,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-12T00:02:12.962Z
equities-agent,Equities Agent,7f64cbc3-9e74-4fd8-91d7-cfd1b1b2f17e,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-12T00:02:16.450Z
rates-agent,Rates Agent,1e53c650-618c-4306-ba52-488409f83069,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-12T01:02:12.188Z
equities-agent,Equities Agent,f8475cc1-abd5-4163-b6a6-caea70407b6b,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-12T01:02:12.218Z
macro-agent,Macro Agent,1713c6f7-bdcf-46b9-aeff-3c4e21b0c24a,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-12T02:03:33.313Z
fx-agent,FX Agent,8a6bb768-0f50-455b-922a-686392f0f2ed,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-12T03:02:20.106Z
equities-agent,Equities Agent,de20bcdb-bad6-4022-89dd-cf5e637e2fc7,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-12T04:02:26.623Z
macro-agent,Macro Agent,eb0e54f8-0133-4d3e-b995-c85ce952f168,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-12T05:02:34.137Z
macro-agent,Macro Agent,9eb9524e-fff6-48ba-b2e5-b6fe7255c10c,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-12T06:02:36.367Z
equities-agent,Equities Agent,08ba1638-b4b4-45ba-ad00-ee51cefe97e2,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-12T06:02:40.711Z
rates-agent,Rates Agent,b70f0772-e4f8-4245-be18-c700be1bbe3f,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-12T08:02:29.328Z
fx-agent,FX Agent,e5445218-dfec-4415-af41-f37ff2782451,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-12T08:02:29.370Z
fx-agent,FX Agent,d8026926-f475-4d29-ac58-b910b7093cbb,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-12T09:02:20.785Z
fx-agent,FX Agent,ce041cd4-b5fe-4560-8fe0-963300af34c3,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-12T11:01:51.375Z
commodities-agent,Commodities Agent,0bcb4cbf-cfd9-48e6-93a3-ee5816911a38,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-12T11:01:59.545Z
macro-agent,Macro Agent,cc7eff10-c08e-4022-a05e-cf932ab17113,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-12T12:02:25.465Z
equities-agent,Equities Agent,7895bf34-b5f4-431f-8a48-c1943fd63a5a,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-12T12:02:29.847Z
rates-agent,Rates Agent,703eeb27-4ce6-4cab-9556-3ea456cb436d,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-12T14:02:46.532Z
fx-agent,FX Agent,005d26ff-176e-4a19-9a4d-f1be92cd4134,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-12T15:03:02.754Z
commodities-agent,Commodities Agent,cd55972d-ba75-4784-9122-94f463279216,7.199999999999999,7.4,6.800000000000001,5.6000000000000005,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-12T15:03:10.071Z
equities-agent,Equities Agent,44e23e05-26ca-4300-a1bd-f5295e89e94f,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-12T16:02:20.085Z
macro-agent,Macro Agent,6f865284-3e91-4997-b948-c5ae386ebf90,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-12T17:01:32.429Z
fx-agent,FX Agent,d680374a-9b0b-4ab9-b85e-0ca2a6f5cfcf,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-05-12T17:01:32.795Z
