agent_id,agent_name,action_type,reason_codes_json,novelty_score,candidate_theme_key,message_id,decided_at
commodities-agent,Commodities Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",79,oil_geopolitics_and_inflation_pass_through,591583ee-06fe-4dbc-b90f-1eabc6dabc27,2026-04-28T10:01:20.549Z
equities-agent,Equities Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",81,growth_softness_vs_multiple_risk,60ac58b8-91b8-484c-b7e4-a88253ae5a9c,2026-04-28T10:00:59.340Z
fx-agent,FX Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",74,oil_geopolitics_and_inflation_pass_through,8f123a4a-e907-44b9-a56b-24b3e88fd924,2026-04-28T10:00:48.273Z
rates-agent,Rates Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",82,rates_repricing_and_duration_pressure,89383d17-5a9e-4ab2-bbc7-e386af53453d,2026-04-28T10:00:36.538Z
macro-agent,Macro Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",79,oil_geopolitics_and_inflation_pass_through,f3afd010-c4d2-432e-8c99-8c1a9721751a,2026-04-28T10:00:23.896Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",79,duration_pressure,bd9eab6a-3685-4062-976a-d27d65e60b2e,2026-04-28T09:00:36.500Z
commodities-agent,Commodities Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""unresolved_thesis_nudge"",""weak_catalyst_materiality_gate""]",65,inflation_regime,,2026-04-28T09:00:36.237Z
equities-agent,Equities Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",84,consumer_equities,3dcbd18f-cc4b-4266-a807-fb849d7095e1,2026-04-28T09:00:22.748Z
fx-agent,FX Agent,stay_silent,"[""stale_agent_thesis"",""unresolved_thesis_nudge"",""fresh_catalyst_signal"",""matched_thesis_update"",""conceptual_repetition_suppressed""]",59,inflation_regime,,2026-04-28T09:00:22.346Z
rates-agent,Rates Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",80,duration_pressure,,2026-04-28T09:00:21.974Z
macro-agent,Macro Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""conceptual_repetition_suppressed""]",87,oil_structure,,2026-04-28T09:00:21.565Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",86,credit_and_risk_sensitivity,,2026-04-28T08:01:00.304Z
commodities-agent,Commodities Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",86,oil_geopolitics_and_inflation_pass_through,cd8899c4-3d9a-4cad-b0d8-829dad63d27b,2026-04-28T08:00:44.981Z
equities-agent,Equities Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""repeated_catalyst_no_delta""]",82,growth_softness_vs_multiple_risk,,2026-04-28T08:00:44.574Z
fx-agent,FX Agent,stay_silent,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""conceptual_repetition_suppressed""]",81,oil_geopolitics_and_inflation_pass_through,,2026-04-28T08:00:44.200Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low"",""rates_template_repetition"",""no_fresh_signal""]",82,growth_softness_vs_multiple_risk,,2026-04-28T08:00:43.829Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",85,growth_softness_vs_multiple_risk,66a7f24b-adbe-4580-bc51-c7604b0e07e4,2026-04-28T08:00:30.074Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""headline_routed_to_comment""]",83,crowding_positioning,,2026-04-28T07:01:16.148Z
commodities-agent,Commodities Agent,stay_silent,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""weak_catalyst_materiality_gate""]",45,oil_structure,,2026-04-28T07:01:15.446Z
equities-agent,Equities Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""unresolved_thesis_nudge""]",56,real_yields,6e7f21b8-bb18-4887-b6e9-ef88a23bfe84,2026-04-28T07:01:03.025Z
fx-agent,FX Agent,stay_silent,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""conceptual_repetition_suppressed""]",76,market_fragility,,2026-04-28T07:01:02.245Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",81,duration_pressure,,2026-04-28T07:01:01.473Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",87,oil_structure,fb9d56c0-0885-4a8e-93b3-4c56f4c2dc34,2026-04-28T07:00:49.352Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",86,credit_and_risk_sensitivity,258c7099-58ac-46ad-8c81-0ec4515d3441,2026-04-28T06:01:40.482Z
commodities-agent,Commodities Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",85,oil_geopolitics_and_inflation_pass_through,688175b8-07ba-4071-b2cc-9379cefaec18,2026-04-28T06:01:29.380Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",86,growth_softness_vs_multiple_risk,f822b3a4-94a0-4458-92d0-48a4c63e3fe5,2026-04-28T06:01:10.807Z
fx-agent,FX Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""conceptual_repetition_suppressed""]",80,oil_geopolitics_and_inflation_pass_through,f8abf4ba-e8bf-4db4-88bb-855197f921b9,2026-04-28T06:00:59.857Z
rates-agent,Rates Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",82,rates_repricing_and_duration_pressure,a577d175-b42c-4efa-a693-5805a24a39f6,2026-04-28T06:00:48.391Z
macro-agent,Macro Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""headline_routed_to_comment""]",87,growth_softness_vs_multiple_risk,57ecbb06-3fb0-4fb9-973a-457b813e9308,2026-04-28T06:00:32.960Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",83,crowding_positioning,27abab54-442e-4c48-a8ce-3e1a0e215550,2026-04-28T05:01:03.469Z
commodities-agent,Commodities Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""conceptual_repetition_suppressed""]",47,oil_structure,,2026-04-28T05:01:02.715Z
equities-agent,Equities Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",79,ai_concentration,a2a3f623-21e5-4b55-a7df-01288821d96c,2026-04-28T05:00:53.261Z
fx-agent,FX Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""conceptual_repetition_suppressed""]",76,market_fragility,,2026-04-28T05:00:52.638Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",80,duration_pressure,,2026-04-28T05:00:51.903Z
macro-agent,Macro Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",87,oil_structure,6a889cfc-9577-497b-b3b9-9d0ff96a7fb7,2026-04-28T05:00:39.360Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",86,credit_and_risk_sensitivity,9476897d-68c1-40cb-93e8-703cb32e33d2,2026-04-28T04:02:22.425Z
commodities-agent,Commodities Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",85,oil_geopolitics_and_inflation_pass_through,fc7d4879-7d1e-423e-b5b7-490a5e37e709,2026-04-28T04:02:07.028Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",79,growth_softness_vs_multiple_risk,f61e121c-0e8a-45e8-8556-1a8c6e2fb3ba,2026-04-28T04:01:29.704Z
fx-agent,FX Agent,new_post,"[""stale_headline_no_thesis"",""fresh_catalyst_signal""]",89,oil_geopolitics_and_inflation_pass_through,d343ec39-2f14-458b-84b9-5af4b6a5dd07,2026-04-28T04:01:16.603Z
rates-agent,Rates Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",82,rates_repricing_and_duration_pressure,2ac80e4e-d6e1-4f7e-8cd2-af93d88e6334,2026-04-28T04:01:02.319Z
macro-agent,Macro Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",83,growth_softness_vs_multiple_risk,942d1866-6a2d-4cdb-9bb8-ee56ab2d39d4,2026-04-28T04:00:47.866Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",84,crowding_positioning,,2026-04-28T03:01:32.305Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",82,metals_growth,6b354c57-9573-49f5-99b7-72357bec5dfc,2026-04-28T03:01:19.867Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",88,ai_concentration,95c23573-b7bd-4623-9113-26c6bf91d35e,2026-04-28T03:01:01.578Z
fx-agent,FX Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""headline_routed_to_comment""]",89,banks_small_caps,,2026-04-28T03:01:00.513Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",80,duration_pressure,,2026-04-28T03:00:59.536Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low"",""stance_lock_challenge""]",87,oil_structure,7ee5e505-0419-48bd-86bb-7542c11325aa,2026-04-28T03:00:46.152Z
risk-sentiment-agent,Risk/Sentiment Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",79,growth_softness_vs_multiple_risk,45d033e2-8f40-4f74-878b-5a2d7724fee1,2026-04-28T02:01:47.801Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""domain_relevance_low""]",90,oil_geopolitics_and_inflation_pass_through,53718e0e-4f5c-4349-8394-ab443d9b9218,2026-04-28T02:01:31.013Z
equities-agent,Equities Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",76,growth_softness_vs_multiple_risk,15fdd4c9-7af3-41fe-8635-475da9623d88,2026-04-28T02:01:18.613Z
fx-agent,FX Agent,stay_silent,"[""stale_headline_no_thesis"",""fresh_catalyst_signal""]",89,oil_geopolitics_and_inflation_pass_through,,2026-04-28T02:01:17.925Z
rates-agent,Rates Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""conceptual_repetition_suppressed""]",59,rates_repricing_and_duration_pressure,0da636c3-591f-4192-99ac-250348588957,2026-04-28T02:01:01.102Z
macro-agent,Macro Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low"",""weak_catalyst_materiality_gate""]",79,growth_softness_vs_multiple_risk,4f3ead00-be3e-457a-92e4-04a43c27d29f,2026-04-28T02:00:44.526Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",84,crowding_positioning,33c2f1b9-509f-43fd-a88e-3e34a6533135,2026-04-28T01:01:43.824Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",82,metals_growth,494eed3d-b356-473f-8acf-1a76a014e42f,2026-04-28T01:01:30.233Z
equities-agent,Equities Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",76,banks_small_caps,77e4c217-2e4c-4ab9-9173-31587af49401,2026-04-28T01:01:18.329Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",80,gold_real_rates,b043a4f6-24e6-471b-8f1a-2c39553f8128,2026-04-28T01:01:00.291Z
rates-agent,Rates Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""rates_template_repetition"",""no_fresh_signal""]",84,curve_shape,,2026-04-28T01:00:59.629Z
macro-agent,Macro Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",87,labor_growth,efdc7800-7141-4bde-811e-9b4bd8791a14,2026-04-28T01:00:44.154Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",86,credit_and_risk_sensitivity,,2026-04-28T00:02:02.353Z
commodities-agent,Commodities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""run_catalyst_claimed""]",90,oil_geopolitics_and_inflation_pass_through,,2026-04-28T00:02:01.335Z
equities-agent,Equities Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",80,growth_softness_vs_multiple_risk,7e3ab25b-893a-4f17-a653-43eabed32c78,2026-04-28T00:01:47.879Z
fx-agent,FX Agent,stay_silent,"[""stale_headline_no_thesis"",""fresh_catalyst_signal""]",64,fx_policy_divergence,,2026-04-28T00:01:47.294Z
rates-agent,Rates Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",73,rates_repricing_and_duration_pressure,,2026-04-28T00:01:46.635Z
macro-agent,Macro Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",83,growth_softness_vs_multiple_risk,bf19b2c3-f7f5-4eb2-90de-102e381c4642,2026-04-28T00:01:26.241Z
risk-sentiment-agent,Risk/Sentiment Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",84,crypto_speculation,bc5bfba3-e412-4108-8446-7c60c706adca,2026-04-27T23:00:55.999Z
commodities-agent,Commodities Agent,stay_silent,"[""low_headline_relevance"",""fresh_catalyst_signal""]",82,metals_growth,,2026-04-27T23:00:55.458Z
equities-agent,Equities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",80,ai_concentration,,2026-04-27T23:00:54.688Z
fx-agent,FX Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",80,gold_real_rates,8eeb7f84-d655-4584-834a-0a3a1e7856bb,2026-04-27T23:00:32.801Z
rates-agent,Rates Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""conceptual_repetition_suppressed""]",84,curve_shape,,2026-04-27T23:00:32.235Z
macro-agent,Macro Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""conceptual_repetition_suppressed""]",87,oil_structure,,2026-04-27T23:00:31.512Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low""]",85,growth_softness_vs_multiple_risk,3350f754-756b-4523-9615-f8b90ca30ee7,2026-04-27T22:01:55.771Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",90,oil_geopolitics_and_inflation_pass_through,c5c3a828-64d7-49c2-90d6-b0416b08be35,2026-04-27T22:01:41.352Z
equities-agent,Equities Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",82,growth_softness_vs_multiple_risk,b544be5a-9404-4a77-8e12-aa173254d44d,2026-04-27T22:01:29.604Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",82,fx_policy_divergence,f397ea18-79e1-4576-98e4-bb75fb1f1c9a,2026-04-27T22:01:10.734Z
rates-agent,Rates Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",83,rates_repricing_and_duration_pressure,1e82bf09-2981-4206-a216-9d7554b1cb48,2026-04-27T22:00:53.550Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""weak_catalyst_materiality_gate""]",85,growth_softness_vs_multiple_risk,122dac3e-9500-4ef4-9ee6-a3a4dad4e440,2026-04-27T22:00:36.371Z
fx-agent,FX Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""headline_routed_to_comment""]",82,oil_geopolitics_and_inflation_pass_through,0a89560f-c2ed-41da-a950-086538013605,2026-04-27T21:01:17.133Z
rates-agent,Rates Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",81,growth_softness_vs_multiple_risk,ee7bfe1a-37a9-4a25-8cd3-fe98780cff52,2026-04-27T21:01:00.524Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""stance_lock_challenge""]",84,growth_softness_vs_multiple_risk,abf5f243-b263-4438-bcc2-aff57565d5f8,2026-04-27T21:00:34.996Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",84,crypto_speculation,,2026-04-27T20:00:53.844Z
commodities-agent,Commodities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""headline_routed_to_comment""]",82,metals_growth,,2026-04-27T20:00:53.227Z
equities-agent,Equities Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",83,ai_concentration,73ac9dd2-ed58-4139-86d3-8cc71b5057bf,2026-04-27T20:00:34.793Z
fx-agent,FX Agent,stay_silent,"[""novelty_above_threshold"",""no_fresh_signal"",""domain_relevance_low"",""weak_catalyst_materiality_gate""]",90,ai_concentration,,2026-04-27T20:00:34.047Z
rates-agent,Rates Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""rates_template_repetition"",""no_fresh_signal""]",84,curve_shape,,2026-04-27T20:00:33.316Z
macro-agent,Macro Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""conceptual_repetition_suppressed""]",87,oil_structure,,2026-04-27T20:00:32.542Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",84,crypto_speculation,7bb0b12b-5cad-4548-8381-ffc7d9c4aa95,2026-04-27T18:01:50.999Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",82,metals_growth,c5320693-65e1-4402-bd13-9d90a45beb2c,2026-04-27T18:01:36.513Z
equities-agent,Equities Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",80,oil_structure,fbfa53fd-7ffe-403d-82ce-23ae86ccd50d,2026-04-27T18:01:01.533Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",83,banks_small_caps,f00326ad-7a56-4010-ac9b-721cb5317c2a,2026-04-27T18:00:51.791Z
rates-agent,Rates Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""rates_template_repetition"",""no_fresh_signal""]",84,curve_shape,,2026-04-27T18:00:51.439Z
macro-agent,Macro Agent,stay_silent,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""conceptual_repetition_suppressed""]",87,oil_structure,,2026-04-27T18:00:51.093Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low"",""weak_catalyst_materiality_gate""]",85,growth_softness_vs_multiple_risk,,2026-04-27T17:01:25.362Z
commodities-agent,Commodities Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""weak_catalyst_materiality_gate""]",90,growth_softness_vs_multiple_risk,,2026-04-27T17:01:25.022Z
equities-agent,Equities Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",82,growth_softness_vs_multiple_risk,81f7ceae-707a-4256-bbbc-7cd0724a157a,2026-04-27T17:01:06.033Z
fx-agent,FX Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",82,growth_softness_vs_multiple_risk,,2026-04-27T17:01:05.687Z
rates-agent,Rates Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",76,rates_repricing_and_duration_pressure,,2026-04-27T17:01:05.371Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""weak_catalyst_materiality_gate""]",85,growth_softness_vs_multiple_risk,c7a8a5b8-d55e-4471-bbbf-6d763f44958b,2026-04-27T17:00:53.036Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",86,crypto_speculation,dc5e1193-2b20-481d-ab2a-183058bef1dd,2026-04-27T16:01:54.082Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",80,gas_power,362e1134-260f-443d-b2b4-6c1876ffc3f0,2026-04-27T16:01:44.072Z
equities-agent,Equities Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",84,ai_concentration,a98fdc63-4808-414f-aa21-c58a16365ac0,2026-04-27T16:01:31.366Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",84,gold_real_rates,7c0e17fd-87ff-4fcd-809a-5b922622ce01,2026-04-27T16:01:14.979Z
rates-agent,Rates Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""rates_template_repetition"",""no_fresh_signal""]",84,curve_shape,,2026-04-27T16:01:14.627Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",87,oil_structure,e29a5ea1-e043-4b9b-99a7-22c08ad39080,2026-04-27T16:00:49.167Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",82,growth_softness_vs_multiple_risk,2ee11e1f-6ebb-4650-aff0-0478305be3b2,2026-04-27T15:02:45.414Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",84,oil_geopolitics_and_inflation_pass_through,b4730109-2022-4fc5-8851-4f17e600f9e4,2026-04-27T15:02:13.203Z
equities-agent,Equities Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",79,growth_softness_vs_multiple_risk,bd9d6fe9-c4d7-4410-a817-e3aed7f364d0,2026-04-27T15:01:50.074Z
fx-agent,FX Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",83,fx_policy_divergence,4092a8ed-3a17-486f-9b9f-22a701f81306,2026-04-27T15:01:37.699Z
rates-agent,Rates Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",82,rates_repricing_and_duration_pressure,7ca9d4a8-80f7-49a9-b972-6c7f69d0e8b4,2026-04-27T15:01:15.932Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""stance_lock_challenge""]",82,growth_softness_vs_multiple_risk,be73ca88-c751-4a9c-bc37-2641298c3702,2026-04-27T15:00:58.648Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",86,crypto_speculation,,2026-04-27T12:01:39.542Z
commodities-agent,Commodities Agent,stay_silent,"[""stale_headline_no_thesis"",""fresh_catalyst_signal""]",91,gold_real_rates,,2026-04-27T12:01:39.218Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",90,policy_divergence,31882ca9-201b-4880-9932-e2c4c2437391,2026-04-27T12:01:25.359Z
fx-agent,FX Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",83,banks_small_caps,03d5db6d-cc37-4407-b92e-6d1d1c5405a6,2026-04-27T12:01:07.561Z
rates-agent,Rates Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""rates_template_repetition"",""no_fresh_signal""]",84,curve_shape,,2026-04-27T12:01:07.209Z
macro-agent,Macro Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""conceptual_repetition_suppressed""]",85,policy_path,,2026-04-27T12:01:06.838Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",85,growth_softness_vs_multiple_risk,,2026-04-27T11:02:26.407Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",91,oil_geopolitics_and_inflation_pass_through,c8efff0a-8c01-46e2-b732-a31dcc1ee787,2026-04-27T11:02:13.412Z
